YYYY,MM,DD,hh,mm,ss,Q_AR_TR_sum (m^3/s)
2017,3,29,0,0,0,1543.2656
2017,3,30,0,0,0,1956.69088
2017,3,31,0,0,0,2239.85888
2017,4,1,0,0,0,1735.81984
2017,4,2,0,0,0,1141.16704
2017,4,3,0,0,0,1506.45376
2017,4,4,0,0,0,3338.55072
2017,4,5,0,0,0,4335.30208
2017,4,6,0,0,0,4632.62848
2017,4,7,0,0,0,5332.05344
2017,4,8,0,0,0,5150.82592
2017,4,9,0,0,0,4711.91552
2017,4,10,0,0,0,3902.05504
2017,4,11,0,0,0,2692.92768
2017,4,12,0,0,0,1789.62176
2017,4,13,0,0,0,1271.42432
2017,4,14,0,0,0,1078.87008
2017,4,15,0,0,0,886.31584
2017,4,16,0,0,0,603.14784
2017,4,17,0,0,0,437.777728
2017,4,18,0,0,0,457.033152
2017,4,19,0,0,0,705.08832
2017,4,20,0,0,0,705.08832
2017,4,21,0,0,0,596.06864
2017,4,22,0,0,0,496.110336
2017,4,23,0,0,0,538.302368
2017,4,24,0,0,0,838.17728
2017,4,25,0,0,0,1127.00864
2017,4,26,0,0,0,1132.672
2017,4,27,0,0,0,988.25632
2017,4,28,0,0,0,1008.07808
2017,4,29,0,0,0,1005.2464
2017,4,30,0,0,0,1175.1472
2017,5,1,0,0,0,1880.23552
2017,5,2,0,0,0,2245.52224
2017,5,3,0,0,0,1704.67136
2017,5,4,0,0,0,1311.06784
2017,5,5,0,0,0,1325.22624
2017,5,6,0,0,0,934.4544
2017,5,7,0,0,0,1101.52352
2017,5,8,0,0,0,1073.20672
2017,5,9,0,0,0,880.65248
2017,5,10,0,0,0,804.19712
2017,5,11,0,0,0,649.304224
2017,5,12,0,0,0,421.637152
2017,5,13,0,0,0,710.468512
2017,5,14,0,0,0,908.96928
2017,5,15,0,0,0,824.01888
2017,5,16,0,0,0,747.56352
2017,5,17,0,0,0,524.710304
2017,5,18,0,0,0,442.308416
2017,5,19,0,0,0,449.387616
2017,5,20,0,0,0,588.706272
2017,5,21,0,0,0,1279.91936
2017,5,22,0,0,0,2361.62112
2017,5,23,0,0,0,2435.2448
2017,5,24,0,0,0,2517.36352
2017,5,25,0,0,0,2443.73984
2017,5,26,0,0,0,2364.4528
2017,5,27,0,0,0,2273.83904
2017,5,28,0,0,0,1922.71072
2017,5,29,0,0,0,1554.59232
2017,5,30,0,0,0,1115.68192
2017,5,31,0,0,0,1367.70144
2017,6,1,0,0,0,1834.92864
2017,6,2,0,0,0,1591.40416
2017,6,3,0,0,0,1353.54304
2017,6,4,0,0,0,1622.55264
2017,6,5,0,0,0,1407.34496
2017,6,6,0,0,0,1934.03744
2017,6,7,0,0,0,2930.7888
2017,6,8,0,0,0,3052.55104
2017,6,9,0,0,0,2741.06624
2017,6,10,0,0,0,2183.22528
2017,6,11,0,0,0,1497.95872
2017,6,12,0,0,0,1044.88992
2017,6,13,0,0,0,764.836768
2017,6,14,0,0,0,456.749984
2017,6,15,0,0,0,568.318176
2017,6,16,0,0,0,1370.53312
2017,6,17,0,0,0,2112.43328
2017,6,18,0,0,0,1815.10688
2017,6,19,0,0,0,2307.8192
2017,6,20,0,0,0,2483.38336
2017,6,21,0,0,0,2639.12576
2017,6,22,0,0,0,3941.69856
2017,6,23,0,0,0,5686.01344
2017,6,24,0,0,0,6880.9824
2017,6,25,0,0,0,7249.1008
2017,6,26,0,0,0,7305.7344
2017,6,27,0,0,0,7220.784
2017,6,28,0,0,0,6484.5472
2017,6,29,0,0,0,5238.608
2017,6,30,0,0,0,3839.75808
2017,7,1,0,0,0,3443.32288
2017,7,2,0,0,0,3984.17376
2017,7,3,0,0,0,4533.51968
2017,7,4,0,0,0,4145.57952
2017,7,5,0,0,0,3123.34304
2017,7,6,0,0,0,2653.28416
2017,7,7,0,0,0,2030.31456
2017,7,8,0,0,0,2084.11648
2017,7,9,0,0,0,2163.40352
2017,7,10,0,0,0,1885.89888
2017,7,11,0,0,0,1489.46368
2017,7,12,0,0,0,1342.21632
2017,7,13,0,0,0,1149.66208
2017,7,14,0,0,0,1101.52352
2017,7,15,0,0,0,1095.86016
2017,7,16,0,0,0,1076.0384
2017,7,17,0,0,0,1379.02816
2017,7,18,0,0,0,1560.25568
2017,7,19,0,0,0,1313.89952
2017,7,20,0,0,0,1013.74144
2017,7,21,0,0,0,945.78112
2017,7,22,0,0,0,1081.70176
2017,7,23,0,0,0,931.339552
2017,7,24,0,0,0,730.290272
2017,7,25,0,0,0,634.29632
2017,7,26,0,0,0,702.25664
2017,7,27,0,0,0,908.686112
2017,7,28,0,0,0,892.828704
2017,7,29,0,0,0,928.79104
2017,7,30,0,0,0,773.04864
2017,7,31,0,0,0,559.2568
2017,8,1,0,0,0,645.906208
2017,8,2,0,0,0,536.037024
2017,8,3,0,0,0,508.852896
2017,8,4,0,0,0,475.155904
2017,8,5,0,0,0,406.34608
2017,8,6,0,0,0,402.381728
2017,8,7,0,0,0,672.524
2017,8,8,0,0,0,798.53376
2017,8,9,0,0,0,1379.02816
2017,8,10,0,0,0,1605.56256
2017,8,11,0,0,0,1985.00768
2017,8,12,0,0,0,2033.14624
2017,8,13,0,0,0,1922.71072
2017,8,14,0,0,0,1384.69152
2017,8,15,0,0,0,979.76128
2017,8,16,0,0,0,1396.01824
2017,8,17,0,0,0,1271.42432
2017,8,18,0,0,0,1067.54336
2017,8,19,0,0,0,897.64256
2017,8,20,0,0,0,692.912096
2017,8,21,0,0,0,539.718208
2017,8,22,0,0,0,517.347936
2017,8,23,0,0,0,365.569888
2017,8,24,0,0,0,435.229216
2017,8,25,0,0,0,449.953952
2017,8,26,0,0,0,381.993632
2017,8,27,0,0,0,338.952096
2017,8,28,0,0,0,372.649088
2017,8,29,0,0,0,357.924352
2017,8,30,0,0,0,394.453024
2017,8,31,0,0,0,417.106464
2017,9,1,0,0,0,507.437056
2017,9,2,0,0,0,682.43488
2017,9,3,0,0,0,750.3952
2017,9,4,0,0,0,469.209376
2017,9,5,0,0,0,496.95984
2017,9,6,0,0,0,678.470528
2017,9,7,0,0,0,627.783456
2017,9,8,0,0,0,499.79152
2017,9,9,0,0,0,515.36576
2017,9,10,0,0,0,613.908224
2017,9,11,0,0,0,943.232608
2017,9,12,0,0,0,920.012832
2017,9,13,0,0,0,1223.28576
2017,9,14,0,0,0,1560.25568
2017,9,15,0,0,0,1405.362784
2017,9,16,0,0,0,946.064288
2017,9,17,0,0,0,863.6624
2017,9,18,0,0,0,824.585216
2017,9,19,0,0,0,630.0488
2017,9,20,0,0,0,726.042752
2017,9,21,0,0,0,435.795552
2017,9,22,0,0,0,498.37568
2017,9,23,0,0,0,724.060576
2017,9,24,0,0,0,531.506336
2017,9,25,0,0,0,389.072832
2017,9,26,0,0,0,454.48464
2017,9,27,0,0,0,306.954112
2017,9,28,0,0,0,287.132352
2017,9,29,0,0,0,266.17792
2017,9,30,0,0,0,404.647072
2017,10,1,0,0,0,556.141952
2017,10,2,0,0,0,149.795872
2017,10,3,0,0,0,191.987904
2017,10,4,0,0,0,369.817408
2017,10,5,0,0,0,378.02928
2017,10,6,0,0,0,394.736192
2017,10,7,0,0,0,716.698208
2017,10,8,0,0,0,937.28608
2017,10,9,0,0,0,1900.05728
2017,10,10,0,0,0,2010.4928
2017,10,11,0,0,0,1897.2256
2017,10,12,0,0,0,1311.06784
2017,10,13,0,0,0,989.388992
2017,10,14,0,0,0,726.892256
2017,10,15,0,0,0,567.468672
2017,10,16,0,0,0,877.8208
2017,10,17,0,0,0,767.951616
2017,10,18,0,0,0,715.565536
2017,10,19,0,0,0,648.737888
2017,10,20,0,0,0,624.38544
2017,10,21,0,0,0,752.943712
2017,10,22,0,0,0,609.094368
2017,10,23,0,0,0,1012.3256
2017,10,24,0,0,0,1083.400768
2017,10,25,0,0,0,1177.129376
2017,10,26,0,0,0,1163.82048
2017,10,27,0,0,0,924.54352
2017,10,28,0,0,0,989.955328
2017,10,29,0,0,0,923.12768
2017,10,30,0,0,0,811.27632
2017,10,31,0,0,0,982.59296
2017,11,1,0,0,0,925.95936
2017,11,2,0,0,0,908.96928
2017,11,3,0,0,0,970.416736
2017,11,4,0,0,0,877.254464
2017,11,5,0,0,0,849.504
2017,11,6,0,0,0,723.777408
2017,11,7,0,0,0,945.78112
2017,11,8,0,0,0,856.300032
2017,11,9,0,0,0,738.785312
2017,11,10,0,0,0,816.656512
2017,11,11,0,0,0,903.30592
2017,11,12,0,0,0,900.47424
2017,11,13,0,0,0,747.56352
2017,11,14,0,0,0,731.139776
2017,11,15,0,0,0,524.427136
2017,11,16,0,0,0,627.783456
2017,11,17,0,0,0,692.628928
2017,11,18,0,0,0,686.965568
2017,11,19,0,0,0,696.876448
2017,11,20,0,0,0,745.015008
2017,11,21,0,0,0,412.00944
2017,11,22,0,0,0,501.490528
2017,11,23,0,0,0,587.856768
2017,11,24,0,0,0,663.179456
2017,11,25,0,0,0,675.922016
2017,11,26,0,0,0,480.819264
2017,11,27,0,0,0,725.476416
2017,11,28,0,0,0,504.03904
2017,11,29,0,0,0,467.793536
2017,11,30,0,0,0,757.191232
2017,12,1,0,0,0,362.738208
2017,12,2,0,0,0,415.124288
2017,12,3,0,0,0,492.71232
2017,12,4,0,0,0,470.05888
2017,12,5,0,0,0,439.759904
2017,12,6,0,0,0,782.393184
2017,12,7,0,0,0,951.44448
2017,12,8,0,0,0,911.80096
2017,12,9,0,0,0,1036.39488
2017,12,10,0,0,0,968.43456
2017,12,11,0,0,0,1050.55328
2017,12,12,0,0,0,750.112032
2017,12,13,0,0,0,813.258496
2017,12,14,0,0,0,648.45472
2017,12,15,0,0,0,703.67248
2017,12,16,0,0,0,581.627072
2017,12,17,0,0,0,705.937824
2017,12,18,0,0,0,855.16736
2017,12,19,0,0,0,818.35552
2017,12,20,0,0,0,784.37536
2017,12,21,0,0,0,1707.50304
2017,12,22,0,0,0,2573.99712
2017,12,23,0,0,0,3032.72928
2017,12,24,0,0,0,2690.096
2017,12,25,0,0,0,2361.62112
2017,12,26,0,0,0,2222.8688
2017,12,27,0,0,0,1772.63168
2017,12,28,0,0,0,1449.82016
2017,12,29,0,0,0,1398.84992
2017,12,30,0,0,0,1104.3552
2017,12,31,0,0,0,585.591424
2018,1,1,0,0,0,920.296
2018,1,2,0,0,0,857.99904
2018,1,3,0,0,0,758.89024
2018,1,4,0,0,0,425.035168
2018,1,5,0,0,0,368.684736
2018,1,6,0,0,0,574.83104
2018,1,7,0,0,0,466.094528
2018,1,8,0,0,0,475.439072
2018,1,9,0,0,0,775.88032
2018,1,10,0,0,0,917.46432
2018,1,11,0,0,0,750.3952
2018,1,12,0,0,0,951.44448
2018,1,13,0,0,0,1073.20672
2018,1,14,0,0,0,1027.89984
2018,1,15,0,0,0,841.00896
2018,1,16,0,0,0,647.322048
2018,1,17,0,0,0,500.924192
2018,1,18,0,0,0,770.21696
2018,1,19,0,0,0,465.245024
2018,1,20,0,0,0,528.957824
2018,1,21,0,0,0,328.758048
2018,1,22,0,0,0,632.88048
2018,1,23,0,0,0,945.78112
2018,1,24,0,0,0,1299.74112
2018,1,25,0,0,0,937.28608
2018,1,26,0,0,0,631.46464
2018,1,27,0,0,0,504.888544
2018,1,28,0,0,0,812.69216
2018,1,29,0,0,0,1934.03744
2018,1,30,0,0,0,2157.74016
2018,1,31,0,0,0,1605.56256
2018,2,1,0,0,0,1156.458112
2018,2,2,0,0,0,914.63264
2018,2,3,0,0,0,735.387296
2018,2,4,0,0,0,1101.52352
2018,2,5,0,0,0,2644.78912
2018,2,6,0,0,0,3228.1152
2018,2,7,0,0,0,3114.848
2018,2,8,0,0,0,4397.59904
2018,2,9,0,0,0,5054.5488
2018,2,10,0,0,0,5445.32064
2018,2,11,0,0,0,5646.36992
2018,2,12,0,0,0,5915.37952
2018,2,13,0,0,0,6204.21088
2018,2,14,0,0,0,6362.78496
2018,2,15,0,0,0,6541.1808
2018,2,16,0,0,0,6391.10176
2018,2,17,0,0,0,5703.00352
2018,2,18,0,0,0,4632.62848
2018,2,19,0,0,0,3862.41152
2018,2,20,0,0,0,3202.63008
2018,2,21,0,0,0,2840.17504
2018,2,22,0,0,0,2667.44256
2018,2,23,0,0,0,2432.41312
2018,2,24,0,0,0,2423.91808
2018,2,25,0,0,0,2565.50208
2018,2,26,0,0,0,3443.32288
2018,2,27,0,0,0,4425.91584
2018,2,28,0,0,0,4669.44032
2018,3,1,0,0,0,4743.064
2018,3,2,0,0,0,4669.44032
2018,3,3,0,0,0,4374.9456
2018,3,4,0,0,0,4199.38144
2018,3,5,0,0,0,3919.04512
2018,3,6,0,0,0,3808.6096
2018,3,7,0,0,0,4018.15392
2018,3,8,0,0,0,3930.37184
2018,3,9,0,0,0,3315.89728
2018,3,10,0,0,0,2537.18528
2018,3,11,0,0,0,2432.41312
2018,3,12,0,0,0,3635.87712
2018,3,13,0,0,0,4142.74784
2018,3,14,0,0,0,4289.9952
2018,3,15,0,0,0,3788.78784
2018,3,16,0,0,0,3095.02624
2018,3,17,0,0,0,2355.95776
2018,3,18,0,0,0,2081.2848
2018,3,19,0,0,0,2033.14624
2018,3,20,0,0,0,2055.79968
2018,3,21,0,0,0,2041.64128
2018,3,22,0,0,0,2188.88864
2018,3,23,0,0,0,2129.42336
2018,3,24,0,0,0,1730.15648
2018,3,25,0,0,0,1506.45376
2018,3,26,0,0,0,1095.86016
2018,3,27,0,0,0,1090.1968
2018,3,28,0,0,0,1022.23648
2018,3,29,0,0,0,1194.96896
2018,3,30,0,0,0,1792.45344
2018,3,31,0,0,0,2432.41312
2018,4,1,0,0,0,2106.76992
2018,4,2,0,0,0,1939.7008
2018,4,3,0,0,0,1752.80992
2018,4,4,0,0,0,1390.35488
2018,4,5,0,0,0,1163.82048
2018,4,6,0,0,0,1214.79072
2018,4,7,0,0,0,1778.29504
2018,4,8,0,0,0,2667.44256
2018,4,9,0,0,0,2542.84864
2018,4,10,0,0,0,2302.15584
2018,4,11,0,0,0,1778.29504
2018,4,12,0,0,0,1444.1568
2018,4,13,0,0,0,1118.5136
2018,4,14,0,0,0,1234.61248
2018,4,15,0,0,0,3819.93632
2018,4,16,0,0,0,5241.43968
2018,4,17,0,0,0,5635.0432
2018,4,18,0,0,0,5198.96448
2018,4,19,0,0,0,4779.87584
2018,4,20,0,0,0,4321.14368
2018,4,21,0,0,0,3689.67904
2018,4,22,0,0,0,2367.28448
2018,4,23,0,0,0,2109.6016
2018,4,24,0,0,0,3046.88768
2018,4,25,0,0,0,3955.85696
2018,4,26,0,0,0,4086.11424
2018,4,27,0,0,0,4040.80736
2018,4,28,0,0,0,3930.37184
2018,4,29,0,0,0,3876.56992
2018,4,30,0,0,0,3406.51104
2018,5,1,0,0,0,2667.44256
2018,5,2,0,0,0,1846.25536
2018,5,3,0,0,0,1704.67136
2018,5,4,0,0,0,1466.81024
2018,5,5,0,0,0,1070.37504
2018,5,6,0,0,0,883.48416
2018,5,7,0,0,0,1087.648288
2018,5,8,0,0,0,937.28608
2018,5,9,0,0,0,1172.31552
2018,5,10,0,0,0,777.862496
2018,5,11,0,0,0,545.381568
2018,5,12,0,0,0,518.19744
2018,5,13,0,0,0,1146.8304
2018,5,14,0,0,0,980.327616
2018,5,15,0,0,0,544.815232
2018,5,16,0,0,0,379.728288
2018,5,17,0,0,0,524.427136
2018,5,18,0,0,0,643.074528
2018,5,19,0,0,0,1016.57312
2018,5,20,0,0,0,931.62272
2018,5,21,0,0,0,1112.85024
2018,5,22,0,0,0,1158.15712
2018,5,23,0,0,0,1039.22656
2018,5,24,0,0,0,974.09792
2018,5,25,0,0,0,771.349632
2018,5,26,0,0,0,1084.53344
2018,5,27,0,0,0,1121.34528
2018,5,28,0,0,0,1107.18688
2018,5,29,0,0,0,1146.8304
2018,5,30,0,0,0,2251.1856
2018,5,31,0,0,0,3400.84768
2018,6,1,0,0,0,4029.48064
2018,6,2,0,0,0,3819.93632
2018,6,3,0,0,0,2857.16512
2018,6,4,0,0,0,1891.56224
2018,6,5,0,0,0,1597.06752
2018,6,6,0,0,0,1404.51328
2018,6,7,0,0,0,1025.06816
2018,6,8,0,0,0,772.765472
2018,6,9,0,0,0,671.391328
2018,6,10,0,0,0,475.439072
2018,6,11,0,0,0,312.90064
2018,6,12,0,0,0,439.476736
2018,6,13,0,0,0,1039.22656
2018,6,14,0,0,0,954.27616
2018,6,15,0,0,0,1146.8304
2018,6,16,0,0,0,1183.64224
2018,6,17,0,0,0,900.47424
2018,6,18,0,0,0,562.08848
2018,6,19,0,0,0,942.94944
2018,6,20,0,0,0,802.78128
2018,6,21,0,0,0,687.248736
2018,6,22,0,0,0,713.58336
2018,6,23,0,0,0,897.64256
2018,6,24,0,0,0,1228.94912
2018,6,25,0,0,0,1171.749184
2018,6,26,0,0,0,1176.279872
2018,6,27,0,0,0,1234.61248
2018,6,28,0,0,0,940.11776
2018,6,29,0,0,0,1152.49376
2018,6,30,0,0,0,1067.54336
2018,7,1,0,0,0,1101.52352
2018,7,2,0,0,0,1059.04832
2018,7,3,0,0,0,611.64288
2018,7,4,0,0,0,795.70208
2018,7,5,0,0,0,776.446656
2018,7,6,0,0,0,696.026944
2018,7,7,0,0,0,565.486496
2018,7,8,0,0,0,597.767648
2018,7,9,0,0,0,696.59328
2018,7,10,0,0,0,855.16736
2018,7,11,0,0,0,456.466816
2018,7,12,0,0,0,454.201472
2018,7,13,0,0,0,588.423104
2018,7,14,0,0,0,610.793376
2018,7,15,0,0,0,445.140096
2018,7,16,0,0,0,380.86096
2018,7,17,0,0,0,1090.1968
2018,7,18,0,0,0,934.4544
2018,7,19,0,0,0,903.30592
2018,7,20,0,0,0,1143.99872
2018,7,21,0,0,0,900.47424
2018,7,22,0,0,0,824.01888
2018,7,23,0,0,0,491.013312
2018,7,24,0,0,0,526.975648
2018,7,25,0,0,0,813.824832
2018,7,26,0,0,0,588.139936
2018,7,27,0,0,0,375.763936
2018,7,28,0,0,0,438.9104
2018,7,29,0,0,0,393.320352
2018,7,30,0,0,0,295.627392
2018,7,31,0,0,0,523.294464
2018,8,1,0,0,0,866.49408
2018,8,2,0,0,0,1160.9888
2018,8,3,0,0,0,1471.340928
2018,8,4,0,0,0,1529.390368
2018,8,5,0,0,0,1457.182528
2018,8,6,0,0,0,1225.551104
2018,8,7,0,0,0,838.743616
2018,8,8,0,0,0,737.65264
2018,8,9,0,0,0,393.037184
2018,8,10,0,0,0,634.013152
2018,8,11,0,0,0,632.030976
2018,8,12,0,0,0,573.981536
2018,8,13,0,0,0,488.747968
2018,8,14,0,0,0,588.98944
2018,8,15,0,0,0,275.522464
2018,8,16,0,0,0,334.704576
2018,8,17,0,0,0,547.646912
2018,8,18,0,0,0,346.031296
2018,8,19,0,0,0,301.57392
2018,8,20,0,0,0,659.78144
2018,8,21,0,0,0,711.318016
2018,8,22,0,0,0,655.250752
2018,8,23,0,0,0,463.262848
2018,8,24,0,0,0,490.446976
2018,8,25,0,0,0,288.548192
2018,8,26,0,0,0,218.03936
2018,8,27,0,0,0,358.490688
2018,8,28,0,0,0,244.090816
2018,8,29,0,0,0,292.512544
2018,8,30,0,0,0,262.779904
2018,8,31,0,0,0,289.964032
2018,9,1,0,0,0,273.25712
2018,9,2,0,0,0,309.502624
2018,9,3,0,0,0,336.686752
2018,9,4,0,0,0,621.836928
2018,9,5,0,0,0,1095.86016
2018,9,6,0,0,0,2007.66112
2018,9,7,0,0,0,988.25632
2018,9,8,0,0,0,612.492384
2018,9,9,0,0,0,373.215424
2018,9,10,0,0,0,770.21696
2018,9,11,0,0,0,727.175424
2018,9,12,0,0,0,474.3064
2018,9,13,0,0,0,368.401568
2018,9,14,0,0,0,376.896608
2018,9,15,0,0,0,471.757888
2018,9,16,0,0,0,275.522464
2018,9,17,0,0,0,252.302688
2018,9,18,0,0,0,266.744256
2018,9,19,0,0,0,459.581664
2018,9,20,0,0,0,558.407296
2018,9,21,0,0,0,406.34608
2018,9,22,0,0,0,259.948224
2018,9,23,0,0,0,275.805632
2018,9,24,0,0,0,276.938304
2018,9,25,0,0,0,377.179776
2018,9,26,0,0,0,835.062432
2018,9,27,0,0,0,1458.3152
2018,9,28,0,0,0,2169.06688
2018,9,29,0,0,0,1917.04736
2018,9,30,0,0,0,1427.16672
2018,10,1,0,0,0,1146.8304
2018,10,2,0,0,0,916.614816
2018,10,3,0,0,0,823.735712
2018,10,4,0,0,0,508.28656
2018,10,5,0,0,0,496.95984
2018,10,6,0,0,0,492.995488
2018,10,7,0,0,0,491.013312
2018,10,8,0,0,0,489.031136
2018,10,9,0,0,0,490.446976
2018,10,10,0,0,0,261.364064
2018,10,11,0,0,0,327.625376
2018,10,12,0,0,0,420.787648
2018,10,13,0,0,0,612.775552
2018,10,14,0,0,0,655.53392
2018,10,15,0,0,0,455.050976
2018,10,16,0,0,0,650.153728
2018,10,17,0,0,0,438.627232
2018,10,18,0,0,0,449.670784
2018,10,19,0,0,0,358.490688
2018,10,20,0,0,0,525.842976
2018,10,21,0,0,0,394.453024
2018,10,22,0,0,0,481.951936
2018,10,23,0,0,0,434.946048
2018,10,24,0,0,0,467.2272
2018,10,25,0,0,0,420.50448
2018,10,26,0,0,0,528.957824
2018,10,27,0,0,0,657.799264
2018,10,28,0,0,0,600.032992
2018,10,29,0,0,0,361.0392
2018,10,30,0,0,0,577.945888
2018,10,31,0,0,0,496.676672
2018,11,1,0,0,0,376.896608
2018,11,2,0,0,0,593.520128
2018,11,3,0,0,0,595.785472
2018,11,4,0,0,0,558.973632
2018,11,5,0,0,0,515.082592
2018,11,6,0,0,0,789.755552
2018,11,7,0,0,0,1019.4048
2018,11,8,0,0,0,1446.98848
2018,11,9,0,0,0,1461.14688
2018,11,10,0,0,0,1262.92928
2018,11,11,0,0,0,1220.45408
2018,11,12,0,0,0,1713.1664
2018,11,13,0,0,0,3083.69952
2018,11,14,0,0,0,3737.8176
2018,11,15,0,0,0,3539.6
2018,11,16,0,0,0,2922.29376
2018,11,17,0,0,0,2503.20512
2018,11,18,0,0,0,2268.17568
2018,11,19,0,0,0,2038.8096
2018,11,20,0,0,0,2052.968
2018,11,21,0,0,0,2098.27488
2018,11,22,0,0,0,2123.76
2018,11,23,0,0,0,2084.11648
2018,11,24,0,0,0,1813.124704
2018,11,25,0,0,0,1868.9088
2018,11,26,0,0,0,1710.33472
2018,11,27,0,0,0,1699.008
2018,11,28,0,0,0,1234.61248
2018,11,29,0,0,0,982.59296
2018,11,30,0,0,0,790.03872
2018,12,1,0,0,0,1211.95904
2018,12,2,0,0,0,2381.44288
2018,12,3,0,0,0,2942.11552
2018,12,4,0,0,0,2811.85824
2018,12,5,0,0,0,2432.41312
2018,12,6,0,0,0,2321.9776
2018,12,7,0,0,0,2214.37376
2018,12,8,0,0,0,2126.59168
2018,12,9,0,0,0,3454.6496
2018,12,10,0,0,0,5034.72704
2018,12,11,0,0,0,5609.55808
2018,12,12,0,0,0,5841.75584
2018,12,13,0,0,0,5603.89472
2018,12,14,0,0,0,4893.14304
2018,12,15,0,0,0,4086.11424
2018,12,16,0,0,0,3987.00544
2018,12,17,0,0,0,3794.4512
2018,12,18,0,0,0,3415.00608
2018,12,19,0,0,0,2845.8384
2018,12,20,0,0,0,2806.19488
2018,12,21,0,0,0,2987.4224
2018,12,22,0,0,0,2879.81856
2018,12,23,0,0,0,2964.76896
2018,12,24,0,0,0,2644.78912
2018,12,25,0,0,0,2528.69024
2018,12,26,0,0,0,2330.47264
2018,12,27,0,0,0,2293.6608
2018,12,28,0,0,0,4397.59904
2018,12,29,0,0,0,7079.2
2018,12,30,0,0,0,7957.0208
2018,12,31,0,0,0,7928.704
2019,1,1,0,0,0,7985.3376
2019,1,2,0,0,0,7815.4368
2019,1,3,0,0,0,7424.66496
2019,1,4,0,0,0,7427.49664
2019,1,5,0,0,0,8013.6544
2019,1,6,0,0,0,8466.7232
2019,1,7,0,0,0,8296.8224
2019,1,8,0,0,0,8211.872
2019,1,9,0,0,0,7702.1696
2019,1,10,0,0,0,6988.58624
2019,1,11,0,0,0,6028.64672
2019,1,12,0,0,0,5133.83584
2019,1,13,0,0,0,4120.0944
2019,1,14,0,0,0,3607.56032
2019,1,15,0,0,0,3437.65952
2019,1,16,0,0,0,3202.63008
2019,1,17,0,0,0,3012.90752
2019,1,18,0,0,0,2777.87808
2019,1,19,0,0,0,2777.87808
2019,1,20,0,0,0,3202.63008
2019,1,21,0,0,0,3766.1344
2019,1,22,0,0,0,4323.97536
2019,1,23,0,0,0,4660.94528
2019,1,24,0,0,0,5966.34976
2019,1,25,0,0,0,6767.7152
2019,1,26,0,0,0,7107.5168
2019,1,27,0,0,0,7192.4672
2019,1,28,0,0,0,7022.5664
2019,1,29,0,0,0,6456.2304
2019,1,30,0,0,0,5275.41984
2019,1,31,0,0,0,4094.60928
2019,2,1,0,0,0,3182.80832
2019,2,2,0,0,0,2718.4128
2019,2,3,0,0,0,2508.86848
2019,2,4,0,0,0,2525.85856
2019,2,5,0,0,0,2480.55168
2019,2,6,0,0,0,2299.32416
2019,2,7,0,0,0,2072.78976
2019,2,8,0,0,0,2050.13632
2019,2,9,0,0,0,1812.2752
2019,2,10,0,0,0,1577.24576
2019,2,11,0,0,0,1401.6816
2019,2,12,0,0,0,1342.21632
2019,2,13,0,0,0,2327.64096
2019,2,14,0,0,0,3304.57056
2019,2,15,0,0,0,3270.5904
2019,2,16,0,0,0,3015.7392
2019,2,17,0,0,0,2840.17504
2019,2,18,0,0,0,2678.76928
2019,2,19,0,0,0,3046.88768
2019,2,20,0,0,0,3689.67904
2019,2,21,0,0,0,4878.98464
2019,2,22,0,0,0,6173.0624
2019,2,23,0,0,0,6909.2992
2019,2,24,0,0,0,7475.6352
2019,2,25,0,0,0,7588.9024
2019,2,26,0,0,0,7957.0208
2019,2,27,0,0,0,8381.7728
2019,2,28,0,0,0,8693.2576
2019,3,1,0,0,0,8976.4256
2019,3,2,0,0,0,9231.2768
2019,3,3,0,0,0,9316.2272
2019,3,4,0,0,0,9514.4448
2019,3,5,0,0,0,9656.0288
2019,3,6,0,0,0,9457.8112
2019,3,7,0,0,0,8834.8416
2019,3,8,0,0,0,8268.5056
2019,3,9,0,0,0,7588.9024
2019,3,10,0,0,0,6965.9328
2019,3,11,0,0,0,6258.0128
2019,3,12,0,0,0,5343.38016
2019,3,13,0,0,0,4542.01472
2019,3,14,0,0,0,3856.74816
2019,3,15,0,0,0,3681.184
2019,3,16,0,0,0,3616.05536
2019,3,17,0,0,0,3766.1344
2019,3,18,0,0,0,3570.74848
2019,3,19,0,0,0,3066.70944
2019,3,20,0,0,0,2752.39296
2019,3,21,0,0,0,2304.98752
2019,3,22,0,0,0,2344.63104
2019,3,23,0,0,0,2285.16576
2019,3,24,0,0,0,2140.75008
2019,3,25,0,0,0,2061.46304
2019,3,26,0,0,0,1934.03744
2019,3,27,0,0,0,1820.77024
2019,3,28,0,0,0,1594.23584
2019,3,29,0,0,0,1350.71136
2019,3,30,0,0,0,1093.02848
2019,3,31,0,0,0,1367.70144
2019,4,1,0,0,0,1203.464
2019,4,2,0,0,0,1166.65216
2019,4,3,0,0,0,1112.85024
2019,4,4,0,0,0,965.60288
2019,4,5,0,0,0,1129.84032
2019,4,6,0,0,0,1177.97888
2019,4,7,0,0,0,1500.7904
2019,4,8,0,0,0,2157.74016
2019,4,9,0,0,0,2559.83872
2019,4,10,0,0,0,3027.06592
2019,4,11,0,0,0,3590.57024
2019,4,12,0,0,0,3630.21376
2019,4,13,0,0,0,3556.59008
2019,4,14,0,0,0,3468.808
2019,4,15,0,0,0,3941.69856
2019,4,16,0,0,0,4431.5792
2019,4,17,0,0,0,4652.45024
2019,4,18,0,0,0,4944.11328
2019,4,19,0,0,0,5705.8352
2019,4,20,0,0,0,6136.25056
